n_microred;microred;cluster;code_point;name_point;lat;long;y_proj;x_proj;type_point;strategy
7;VICTOR RAUL HINOJOSA;3;CL03_PP_228;PARQUE SIMON BOLIVAR;-16.41233184;-71.53811406;-1942626.657;2837943.771;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3;CL03_PP_229;PARQUE CHIGUATA;-16.40938931;-71.53740648;-1942289.943;2838062.415;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3;CL03_PP_230;PERURAIL;-16.40946996;-71.54132162;-1942250.08;2837617.487;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3;CL03_PP_231;PARQUE MARIANO MELGAR;-16.40854794;-71.54168937;-1942137.148;2837587.829;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3;CL03_PP_232;COLEGIO LAMARCK;-16.40776805;-71.54005838;-1942066.092;2837782.922;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3;CL03_PP_233;IGLESIA BAUTISTA VIDA NUEVA;-16.40702986;-71.53985446;-1941981.954;2837815.676;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3;CL03_PP_234;residencial alas del sur;-16.43263621;-71.51287016;-1945330.326;2840540.266;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3;CL03_PP_235;pasaje tasahuayo;-16.43851615;-71.50809088;-1946081.478;2841005.101;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3;CL03_PP_236;sol de luna;-16.43958507;-71.51562028;-1946111.871;2840137.493;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3;CL03_PP_237;cruce de sabandia;-16.44472648;-71.50493673;-1946850.935;2841281.31;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3;CL03_PP_238;capilla una cuadra abajo del mercado;-16.44452276;-71.51110118;-1946749.04;2840585.128;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3;CL03_PP_239;calle benigno ballon con seoane;-16.44318255;-71.51095387;-1946593.464;2840619.389;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3;CL03_PP_240;pasaje san isidro;-16.41631238;-71.54989503;-1942945.742;2836556.222;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3;CL03_PP_241;campo deportivo cub milan;-16.44253936;-71.51730364;-1946437.637;2839907.969;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3;CL03_PP_242;paradero 3 de octubre;-16.44392485;-71.51794745;-1946592.251;2839816.838;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3;CL03_PP_243;parque la colina de poni;-16.44714608;-71.51729113;-1946978.941;2839849.045;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3;CL03_PP_244;comedor la dreña;-16.44665026;-71.51686676;-1946926.063;2839903.647;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3;CL03_PP_245;terminal 4 de octubre;-16.4509841;-71.51561558;-1947450.974;2839988.697;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3;CL03_PP_246;entrada a las esmeraldas y campiña;-16.44899698;-71.51579019;-1947215.341;2839994.943;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3;CL03_PP_247;entrada a la campiña;-16.45294518;-71.51562035;-1947681.28;2839962.456;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3;CL03_PP_248;villa santa catalina;-16.45513869;-71.51394619;-1947960.126;2840123.482;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3;CL03_PP_249;urb. los molles san jose;-16.45346759;-71.51107446;-1947800.148;2840470.923;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3;CL03_PP_250;cadena bicolor;-16.44513691;-71.50878344;-1946850.496;2840839.834;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3;CL03_PP_251;grifo primax;-16.4431341;-71.52323058;-1946432.599;2839228.294;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3;CL03_PP_252;entrada a cerro july;-16.43051871;-71.53721029;-1944774.267;2837808.604;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3;CL03_PP_253;calle locumba;-16.4344563;-71.53963691;-1945206.148;2837482.05;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3;CL03_PP_254;loza deportiva villa manuelito;-16.42936951;-71.54031582;-1944600.108;2837471.584;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3;CL03_PP_255;parque san jose;-16.43019989;-71.54217974;-1944674.131;2837249.442;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3;CL03_PP_256;RESIDENCIAL VERCRUZ;-16.42259126;-71.5406294;-1943800.005;2837524.609;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3;CL03_PP_257;ASOCIACIÓN NUEVO AMANECER LOS INCAS;-16.42113572;-71.54026004;-1943633.698;2837585.496;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3;CL03_PP_258;MERCADO TOTAL;-16.42296522;-71.51631908;-1944150.678;2840275.811;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3;CL03_PP_259;AV PRIMAVERA /EL SOL;-16.45529161;-71.51492973;-1947965.647;2840009.987;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3;CL03_PP_260;ASOCIACIÓN NUEVO AMANECER LOS INCAS;-16.45335889;-71.51414794;-1947748.5;2840123.943;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3;CL03_PP_261;CENTRO COMERCIAL VIDAURRAZAGA;-16.42194748;-71.53779547;-1943760.123;2837854.287;Fixed;Propuesto
2;BUENOS AIRES DE CAYMA;4;CL04_PP_001;IGLESIA BIBLICA BAUTISTA JESUS EL SALVADOR;-16.35486127;-71.5514892;-1935707.877;2837176.111;Mobile;Establecido
2;BUENOS AIRES DE CAYMA;4;CL04_PP_002;PLAZA DE BUENOS AIRES;-16.35434611;-71.55042889;-1935660.679;2837303.059;Mobile;Establecido
2;BUENOS AIRES DE CAYMA;4;CL04_PP_003;ESTUDIO DE ESCULTURA PROFESIONAL;-16.35318414;-71.55129393;-1935513.331;2837220.067;Mobile;Establecido
2;BUENOS AIRES DE CAYMA;4;CL04_PP_004;CRUCE AV. AVIACION;-16.35229422;-71.55505069;-1935361.64;2836805.594;Mobile;Establecido
2;BUENOS AIRES DE CAYMA;4;CL04_PP_005;PARQUE DEL NINHO;-16.35098245;-71.55460658;-1935213.136;2836873.012;Mobile;Establecido
2;BUENOS AIRES DE CAYMA;4;CL04_PP_006;POSTA MEDICA SAN JOSE;-16.34812183;-71.55442942;-1934879.353;2836930.288;Mobile;Establecido
2;BUENOS AIRES DE CAYMA;4;CL04_PP_007;PARQUE VILLA CONTINENTAL;-16.34662331;-71.55448342;-1934702.659;2836943.641;Mobile;Establecido
2;BUENOS AIRES DE CAYMA;4;CL04_PP_008;CANCHA VILLA CONTINENTAL;-16.34546667;-71.55344788;-1934579.795;2837076.116;Mobile;Establecido
2;BUENOS AIRES DE CAYMA;4;CL04_PP_009;COLEGIO CASIMIRO CUADROS;-16.34851155;-71.55201205;-1934955.47;2837199.378;Mobile;Establecido
2;BUENOS AIRES DE CAYMA;4;CL04_PP_010;LOSA DEPORTIVA LA CHAQUI;-16.35045406;-71.5521768;-1935181.57;2837155.439;Mobile;Establecido
2;BUENOS AIRES DE CAYMA;4;CL04_PP_011;MERCADO DE ALTO CAYMA;-16.34994277;-71.54931476;-1935157.443;2837486.675;Mobile;Establecido
2;BUENOS AIRES DE CAYMA;4;CL04_PP_012;IE. EL GRAN HEROE ANDRES AVELINO CACERES;-16.35203762;-71.54691126;-1935433.69;2837732.017;Mobile;Establecido
2;BUENOS AIRES DE CAYMA;4;CL04_PP_013;IGLESIA EVANGELICA PENTECOSTAL AREQUIPA;-16.34996178;-71.54590774;-1935202.453;2837872.828;Mobile;Establecido
2;BUENOS AIRES DE CAYMA;4;CL04_PP_014;PARQUE LOS ANGELES;-16.34825633;-71.54943532;-1934957.835;2837494.929;Mobile;Establecido
2;BUENOS AIRES DE CAYMA;4;CL04_PP_015;CANCHA RAMIRO PRIALE;-16.34662662;-71.54983584;-1934761.377;2837470.692;Mobile;Establecido
2;BUENOS AIRES DE CAYMA;4;CL04_PP_016;COMPLEJO DEPORTIVO CASIMIRO CUADROS II;-16.3473614;-71.54797768;-1934871.012;2837671.882;Mobile;Establecido
2;BUENOS AIRES DE CAYMA;4;CL04_PP_017;CANCHA DE FULBITO LAS MALVINAS;-16.34582367;-71.54673926;-1934705.93;2837832.331;Mobile;Establecido
2;BUENOS AIRES DE CAYMA;4;CL04_PP_018;PARQUE SAN JOSE DE PIRO;-16.34514675;-71.54548973;-1934642.101;2837982.851;Mobile;Establecido
2;BUENOS AIRES DE CAYMA;4;CL04_PP_019;PARQUE ALA DE ANGEL;-16.34241535;-71.54650781;-1934308.475;2837902.893;Mobile;Establecido
2;BUENOS AIRES DE CAYMA;4;CL04_PP_020;PARQUE VIRGEN DE LA CANDELARIA;-16.34407312;-71.54797361;-1934484.808;2837715.094;Mobile;Establecido
2;BUENOS AIRES DE CAYMA;4;CL04_PP_021;COMEDOR POPULAR SANTA ROSA DE LIMA;-16.34536498;-71.54987795;-1934612.652;2837482.317;Mobile;Establecido
2;BUENOS AIRES DE CAYMA;4;CL04_PP_022;LOSA DEPORTIVA SANTA ROSA;-16.34453751;-71.55107415;-1934500.442;2837357.406;Mobile;Establecido
2;BUENOS AIRES DE CAYMA;4;CL04_PP_023;LOSA DEPORTIVA CESAR VALLEJO;-16.34311038;-71.55187504;-1934322.758;2837285.121;Mobile;Establecido
2;BUENOS AIRES DE CAYMA;4;CL04_PP_024;LOSA DEPORTIVA SENHOR DE HUANCA;-16.34211176;-71.55081527;-1934218.756;2837418.294;Mobile;Establecido
2;BUENOS AIRES DE CAYMA;4;CL04_PP_025;LOSA DEPORTIVA SOL DE ORO;-16.34026194;-71.55249827;-1933980.354;2837251.451;Mobile;Establecido
2;BUENOS AIRES DE CAYMA;4;CL04_PP_026;CANCHA 19 DE ENERO;-16.34158399;-71.54899537;-1934179.6;2837631.562;Mobile;Establecido
2;BUENOS AIRES DE CAYMA;4;CL04_PP_027;PARQUE SAN MIGUEL;-16.34052359;-71.54775495;-1934070.607;2837786.031;Mobile;Establecido
2;BUENOS AIRES DE CAYMA;4;CL04_PP_028;ESCUELA DE BEISBOL CAYMA;-16.3375249;-71.54671755;-1933731.38;2837942.667;Mobile;Establecido
2;BUENOS AIRES DE CAYMA;4;CL04_PP_029;LOSA DEPORTIVA ENACE 9;-16.33669793;-71.54496653;-1933656.211;2838152.021;Mobile;Establecido
2;BUENOS AIRES DE CAYMA;4;CL04_PP_030;PARQUE RECREACIONAL SECTOR 12;-16.33686304;-71.54889915;-1933626.261;2837703.826;Mobile;Establecido
2;BUENOS AIRES DE CAYMA;4;CL04_PP_031;PARQUE DIVINO NINHO DE CAYMA;-16.33910365;-71.5536232;-1933830.187;2837138.914;Mobile;Establecido
2;BUENOS AIRES DE CAYMA;4;CL04_PP_032;CAMPO DE FUTBOL VILLA PARAISO;-16.33814555;-71.55464067;-1933704.884;2837035.962;Mobile;Establecido
2;BUENOS AIRES DE CAYMA;4;CL04_PP_033;COMPLEJO DEPORTIVO SECTOR 2;-16.33694199;-71.55263995;-1933588.607;2837278.515;Mobile;Establecido
2;BUENOS AIRES DE CAYMA;4;CL04_PP_034;CENTRO RECREACIONAL SECTOR III;-16.33476409;-71.55209393;-1933339.633;2837368.736;Mobile;Establecido
2;BUENOS AIRES DE CAYMA;4;CL04_PP_035;COLEGIO TERESITA DE JESUS;-16.3353434;-71.55060777;-1933426.322;2837529.774;Mobile;Establecido
2;BUENOS AIRES DE CAYMA;4;CL04_PP_036;LOSA DEPORTIVA SAN PEDRO;-16.33520206;-71.54772465;-1933445.889;2837858.622;Mobile;Establecido
2;BUENOS AIRES DE CAYMA;4;CL04_PP_037;LOSA DEPORTIVA SECTOR XIII;-16.33347801;-71.54687667;-1933254.009;2837977.204;Mobile;Establecido
2;BUENOS AIRES DE CAYMA;4;CL04_PP_038;LOSA DEPORTIVA SECTOR IV;-16.33289384;-71.54898084;-1933158.993;2837746.128;Mobile;Establecido
2;BUENOS AIRES DE CAYMA;4;CL04_PP_039;COLEGIO SAN JUAN MASIAS;-16.33101883;-71.54897695;-1932938.792;2837770.925;Mobile;Establecido
2;BUENOS AIRES DE CAYMA;4;CL04_PP_040;PARQUE SECTOR V;-16.33141046;-71.54810726;-1932995.704;2837864.483;Mobile;Establecido
2;BUENOS AIRES DE CAYMA;4;CL04_PP_041;LOSA DEPORTIVA SECTOR V;-16.33007857;-71.54630215;-1932861.892;2838086.533;Mobile;Establecido
2;BUENOS AIRES DE CAYMA;4;CL04_PP_042;PLAZA DEAN VALDIVIA SECTOR VI;-16.32907655;-71.54537707;-1932755.791;2838204.481;Mobile;Establecido
2;BUENOS AIRES DE CAYMA;4;CL04_PP_043;PARQUE ENACE 6;-16.32799657;-71.54412674;-1932644.61;2838360.336;Mobile;Establecido
2;BUENOS AIRES DE CAYMA;4;CL04_PP_044;COMISARIA DEAN VALDIVIA;-16.3317374;-71.54382073;-1933087.882;2838346.447;Mobile;Establecido
2;BUENOS AIRES DE CAYMA;4;CL04_PP_045;MERCADO DEAN VALDIVIA;-16.33013513;-71.54255533;-1932915.539;2838510.8;Mobile;Establecido
2;BUENOS AIRES DE CAYMA;4;CL04_PP_046;PARQUE DE LAS TRES ASTAS SECTOR 8;-16.32923649;-71.5417928;-1932819.543;2838608.971;Mobile;Establecido
2;BUENOS AIRES DE CAYMA;4;CL04_PP_047;PARQUE SECTOR 7;-16.32744814;-71.54203147;-1932606.469;2838605.133;Mobile;Establecido
2;BUENOS AIRES DE CAYMA;4;CL04_PP_048;CAMPO DEPORTIVO PRIMERO DE JUNIO;-16.32386426;-71.54110751;-1932197.054;2838756.499;Mobile;Establecido
2;BUENOS AIRES DE CAYMA;4;CL04_PP_049;IGLESIA PRIMERO DE JUNIO;-16.32492639;-71.53893613;-1932349.065;2838989.015;Mobile;Establecido
2;BUENOS AIRES DE CAYMA;4;CL04_PP_050;COLEGIO 11 DE MAYO;-16.31732605;-71.53770489;-1931471.66;2839227.412;Mobile;Establecido
2;BUENOS AIRES DE CAYMA;4;CL04_PP_051;LOSA DEPORTIVA 11 DE MAYO;-16.31869043;-71.53650678;-1931646.969;2839345.608;Mobile;Establecido
2;BUENOS AIRES DE CAYMA;4;CL04_PP_052;PARQUE LAS LOMADITAS;-16.321195;-71.5379753;-1931922.775;2839146.485;Mobile;Establecido
2;BUENOS AIRES DE CAYMA;4;CL04_PP_053;LOSA DEPORTIVA SENHOR DE LOS MILAGROS;-16.31341035;-71.5334328;-1931065.232;2839762.918;Mobile;Establecido
2;BUENOS AIRES DE CAYMA;4;CL04_PP_054;LOSA DEPORTIVA PALPATA;-16.31461599;-71.53965027;-1931128.901;2839041.91;Mobile;Establecido
2;BUENOS AIRES DE CAYMA;4;CL04_PP_055;LOSA DEPORTIVA PALPATA ZONA B;-16.31172618;-71.53755776;-1930815.654;2839316.816;Mobile;Establecido
2;BUENOS AIRES DE CAYMA;4;CL04_PP_056;PALPATA B;-16.30961446;-71.53490753;-1930600.802;2839644.9;Mobile;Establecido
2;BUENOS AIRES DE CAYMA;4;CL04_PP_057;COLEGIO MUJERES CON ESPERANZA;-16.31028797;-71.53186659;-1930718.056;2839981.155;Mobile;Establecido
2;BUENOS AIRES DE CAYMA;4;CL04_PP_058;LOSA DEPORTIVA EMBAJADA DE JAPON B;-16.30769243;-71.53108971;-1930422.872;2840102.999;Mobile;Establecido
2;BUENOS AIRES DE CAYMA;4;CL04_PP_059;LOCAL SOCIAL MUJERES CON ESPERANZA;-16.30665257;-71.53059011;-1930306.972;2840173.184;Mobile;Establecido
2;BUENOS AIRES DE CAYMA;4;CL04_PP_060;EMBAJADA DE JAPON B;-16.30583574;-71.53461901;-1930160.498;2839726.689;Mobile;Establecido
2;BUENOS AIRES DE CAYMA;4;CL04_PP_061;LOSA DEPORTIVA CABRERIAS;-16.30302897;-71.53014262;-1929886.872;2840270.999;Mobile;Establecido
2;BUENOS AIRES DE CAYMA;4;CL04_PP_062;LOSA DEPORTIVA CABRERIAS II;-16.30332212;-71.52763332;-1929952.775;2840551.898;Mobile;Establecido
2;BUENOS AIRES DE CAYMA;4;CL04_PP_063;PJ MARIANO MELGAR;-16.3012395;-71.53209471;-1929652.17;2840072.745;Mobile;Establecido
2;BUENOS AIRES DE CAYMA;4;CL04_PP_064;MIRADOR TRANSOCEANICA II;-16.30018182;-71.52796568;-1929579.67;2840554.957;Mobile;Establecido
2;BUENOS AIRES DE CAYMA;4;CL04_PP_065;CASA BLANCA;-16.29826301;-71.52783685;-1929355.854;2840594.482;Mobile;Establecido
2;BUENOS AIRES DE CAYMA;4;CL04_PP_066;LOSA DEPORTIVA CASA BLANCA;-16.29596349;-71.52756899;-1929089.05;2840654.721;Mobile;Establecido
2;BUENOS AIRES DE CAYMA;4;CL04_PP_067;LOCAL SOCIAL EL MIRADOR DE TRANSOCEANICA;-16.29604463;-71.53008644;-1929067.032;2840368.025;Mobile;Establecido
2;BUENOS AIRES DE CAYMA;4;CL04_PP_068;JARDIENES DE CAYMA;-16.29348299;-71.52766195;-1928796.462;2840676.362;Mobile;Establecido
2;BUENOS AIRES DE CAYMA;4;CL04_PP_069;capilla comite 16;-16.34966205;-71.54764789;-1935145.396;2837679.369;Fixed;Propuesto
2;BUENOS AIRES DE CAYMA;4;CL04_PP_070;loza deportiva;-16.34810033;-71.54639357;-1934977.698;2837841.936;Fixed;Propuesto
2;BUENOS AIRES DE CAYMA;4;CL04_PP_071;capilla upis dean valdivia;-16.34801021;-71.54521023;-1934981.969;2837977.317;Fixed;Propuesto
2;BUENOS AIRES DE CAYMA;4;CL04_PP_072;loza deportiva;-16.34116466;-71.54549528;-1934174.27;2838033.992;Fixed;Propuesto
2;BUENOS AIRES DE CAYMA;4;CL04_PP_073;loza deportiva;-16.3389297;-71.54785065;-1933882.178;2837795.892;Fixed;Propuesto
2;BUENOS AIRES DE CAYMA;4;CL04_PP_074;2 cuadras abajo del colegio kenneth hagin;-16.33380463;-71.54488119;-1933317.411;2838199.3;Fixed;Propuesto
2;BUENOS AIRES DE CAYMA;4;CL04_PP_075;loza deportiva;-16.33028889;-71.54057146;-1932958.493;2838733.836;Fixed;Propuesto
2;BUENOS AIRES DE CAYMA;4;CL04_PP_076;loza deportiva;-16.32819464;-71.54042296;-1932714.341;2838777.893;Fixed;Propuesto
2;BUENOS AIRES DE CAYMA;4;CL04_PP_077;quinata los cipreces;-16.32655781;-71.53952887;-1932533.276;2838900.581;Fixed;Propuesto
2;BUENOS AIRES DE CAYMA;4;CL04_PP_078;IEP. happy childrens;-16.31526743;-71.53475025;-1931266.876;2839589.337;Fixed;Propuesto
2;BUENOS AIRES DE CAYMA;4;CL04_PP_079;cancha deportiva milagros;-16.31278831;-71.53143709;-1931017.185;2839997.411;Fixed;Propuesto
2;BUENOS AIRES DE CAYMA;4;CL04_PP_080;los capulis;-16.31975273;-71.53778429;-1931755.74;2839186.887;Fixed;Propuesto
2;BUENOS AIRES DE CAYMA;4;CL04_PP_081;loza deportiva;-16.31809686;-71.54031974;-1931529.419;2838920.766;Fixed;Propuesto
2;BUENOS AIRES DE CAYMA;4;CL04_PP_082;parque agustino;-16.32595814;-71.54307705;-1932418.322;2838505.885;Fixed;Propuesto
2;BUENOS AIRES DE CAYMA;4;CL04_PP_083;MYE INGENIEROS EJECUTORES;-16.3269623;-71.54512304;-1932510.617;2838260.759;Fixed;Propuesto
2;BUENOS AIRES DE CAYMA;4;CL04_PP_084;parque;-16.33100163;-71.54613223;-1932972.454;2838093.817;Fixed;Propuesto
2;BUENOS AIRES DE CAYMA;4;CL04_PP_085;loza deportiva;-16.33408452;-71.55066426;-1933277.74;2837539.72;Fixed;Propuesto
2;BUENOS AIRES DE CAYMA;4;CL04_PP_086;paruq villafrank;-16.33447043;-71.54885282;-1933345.793;2837740.166;Fixed;Propuesto
2;BUENOS AIRES DE CAYMA;4;CL04_PP_087;parque comite 14;-16.3483439;-71.55548276;-1934892.218;2836807.943;Fixed;Propuesto
2;BUENOS AIRES DE CAYMA;4;CL04_PP_088;IEI san benito de palermo;-16.35180738;-71.54986176;-1935369.596;2837400.392;Fixed;Propuesto
2;BUENOS AIRES DE CAYMA;4;CL04_PP_089;AV PRINCIPAL;-16.29405524;-71.5285031;-1928853.151;2840573.494;Fixed;Propuesto
2;BUENOS AIRES DE CAYMA;4;CL04_PP_090;LOZA DEPORTIVA DE AA.HH SANTA ROSA DE LIMA;-16.33365004;-71.54247679;-1933329.422;2838474.034;Fixed;Propuesto
2;BUENOS AIRES DE CAYMA;4;CL04_PP_091;CRUZ DEL SECTOR 9 CAYMA;-16.33552002;-71.54535124;-1933513.017;2838123.694;Fixed;Propuesto
2;BUENOS AIRES DE CAYMA;4;CL04_PP_092;PARQUE CASIMIRO CUADROS;-16.34879944;-71.54708752;-1935051.106;2837754.14;Fixed;Propuesto
2;BUENOS AIRES DE CAYMA;4;CL04_PP_093;A.h Ampliacion Casimiro Cuadro Sector 1;-16.34898754;-71.55413776;-1934984.699;2836952.113;Fixed;Propuesto
2;BUENOS AIRES DE CAYMA;4;CL04_PP_094;PARQUE VILLA CONTINENTAL;-16.3444281;-71.5529436;-1934464.131;2837146.806;Fixed;Propuesto
2;BUENOS AIRES DE CAYMA;4;CL04_PP_095;Iglesia Casimiro Cuadros;-16.34679306;-71.55081383;-1934768.652;2837357.611;Fixed;Propuesto
2;BUENOS AIRES DE CAYMA;4;CL04_PP_096;Paradero Ruta Casimiro Buenos Aires Alto Cayma;-16.34319578;-71.54919877;-1934366.374;2837587.543;Fixed;Propuesto
2;BUENOS AIRES DE CAYMA;4;CL04_PP_097;CAPILLA DE SOL DE ORO;-16.33983181;-71.55043781;-1933955.681;2837490.733;Fixed;Propuesto
1;FRANCISCO BOLOGNESI;5;CL05_PP_001;PORQUE SENHOR DE LA CANHA;-16.39208737;-71.54947952;-1940105.652;2836919.315;Mobile;Establecido
1;FRANCISCO BOLOGNESI;5;CL05_PP_002;PARQUE JOSE RODRIGUEZ;-16.39022992;-71.54877113;-1939896.394;2837023.844;Mobile;Establecido
1;FRANCISCO BOLOGNESI;5;CL05_PP_003;PARQUE SEVILLA;-16.39062794;-71.54746719;-1939959.551;2837166.5;Mobile;Establecido
1;FRANCISCO BOLOGNESI;5;CL05_PP_004;PARROQUIA SAN JUAN DE DIOS;-16.38834482;-71.55038982;-1939654.614;2836864.88;Mobile;Establecido
1;FRANCISCO BOLOGNESI;5;CL05_PP_005;ISTITUTO HONORIO DELGADO;-16.38737674;-71.5489168;-1939559.437;2837044.512;Mobile;Establecido
1;FRANCISCO BOLOGNESI;5;CL05_PP_006;PARQUE LAS ORQUIDEAS;-16.38834096;-71.54694494;-1939697.499;2837255.525;Mobile;Establecido
1;FRANCISCO BOLOGNESI;5;CL05_PP_007;PARQUE EL BOSQUE;-16.38657007;-71.54566036;-1939505.655;2837424.259;Mobile;Establecido
1;FRANCISCO BOLOGNESI;5;CL05_PP_008;PARQUE CONDOMINIO LOS SAUCES;-16.38359166;-71.54406358;-1939175.899;2837644.134;Mobile;Establecido
1;FRANCISCO BOLOGNESI;5;CL05_PP_009;PARQUE SIMON BOLIVAR;-16.38453008;-71.54671237;-1939252.804;2837331.56;Mobile;Establecido
1;FRANCISCO BOLOGNESI;5;CL05_PP_010;PARQUE LA SENHORIAL;-16.38591393;-71.54730618;-1939407.879;2837246.195;Mobile;Establecido
1;FRANCISCO BOLOGNESI;5;CL05_PP_011;LOSA DEPORTIVA INGENIEROS;-16.38482169;-71.54921448;-1939255.583;2837044.053;Mobile;Establecido
1;FRANCISCO BOLOGNESI;5;CL05_PP_012;PARQUE LA EXPLANADA;-16.3866256;-71.55167019;-1939436.577;2836742.11;Mobile;Establecido
1;FRANCISCO BOLOGNESI;5;CL05_PP_013;PARQUE BOULEVARD;-16.38587097;-71.55174377;-1939347.015;2836743.599;Mobile;Establecido
1;FRANCISCO BOLOGNESI;5;CL05_PP_014;PARQUE URBANIZACION AVIDGE;-16.38448576;-71.55106962;-1939192.793;2836838.083;Mobile;Establecido
1;FRANCISCO BOLOGNESI;5;CL05_PP_015;URB LINDA VISTA;-16.38326386;-71.54955168;-1939068.364;2837026.116;Mobile;Establecido
1;FRANCISCO BOLOGNESI;5;CL05_PP_016;URB. MACONDO;-16.38223521;-71.54812767;-1938965.449;2837200.982;Mobile;Establecido
1;FRANCISCO BOLOGNESI;5;CL05_PP_017;LOSA DEPORTIVA LOS PORTALES;-16.38062285;-71.54861878;-1938769.888;2837166.301;Mobile;Establecido
1;FRANCISCO BOLOGNESI;5;CL05_PP_018;PLAZA OBANDO;-16.38019271;-71.55142412;-1938684.09;2836853.81;Mobile;Establecido
1;FRANCISCO BOLOGNESI;5;CL05_PP_019;PARQUE JORGE BASADRE;-16.37749986;-71.55378825;-1938338.078;2836620.812;Mobile;Establecido
1;FRANCISCO BOLOGNESI;5;CL05_PP_020;LOSA DEPORTIVA LOS ANGELES;-16.37586934;-71.55385512;-1938145.724;2836634.458;Mobile;Establecido
1;FRANCISCO BOLOGNESI;5;CL05_PP_021;PARQUE ALMUDENA;-16.37560336;-71.55217607;-1938135.587;2836828.31;Mobile;Establecido
1;FRANCISCO BOLOGNESI;5;CL05_PP_022;URB. LAS TERRASAS;-16.37393528;-71.54939653;-1937974.596;2837165.209;Mobile;Establecido
1;FRANCISCO BOLOGNESI;5;CL05_PP_023;PARQUE LA CAMPINHA;-16.3714619;-71.5465628;-1937719.695;2837518.749;Mobile;Establecido
1;FRANCISCO BOLOGNESI;5;CL05_PP_024;PARQUE LOS GIRASOLES;-16.37073256;-71.54509131;-1937652.523;2837695.111;Mobile;Establecido
1;FRANCISCO BOLOGNESI;5;CL05_PP_025;PARQUE LOS DELFINES;-16.37261925;-71.54570197;-1937866.46;2837601.294;Mobile;Establecido
1;FRANCISCO BOLOGNESI;5;CL05_PP_026;PARQUE SAN ANTONIO;-16.37343175;-71.54586885;-1937959.8;2837571.789;Mobile;Establecido
1;FRANCISCO BOLOGNESI;5;CL05_PP_027;LOSA DEPORTIVA LA MARINA;-16.37450354;-71.5457881;-1938086.709;2837566.987;Mobile;Establecido
1;FRANCISCO BOLOGNESI;5;CL05_PP_028;PARQUE LA CHACRITA;-16.37564482;-71.54344412;-1938250.241;2837817.92;Mobile;Establecido
1;FRANCISCO BOLOGNESI;5;CL05_PP_029;PARQUE HOSPITAL DE LA POLICIA;-16.37635311;-71.54513704;-1938312.148;2837616.723;Mobile;Establecido
1;FRANCISCO BOLOGNESI;5;CL05_PP_030;IE. MAYTA CAPAC;-16.37814945;-71.54441215;-1938532.265;2837675.522;Mobile;Establecido
1;FRANCISCO BOLOGNESI;5;CL05_PP_031;PLAZA LA ROMERO;-16.37756666;-71.54655087;-1938436.914;2837440.596;Mobile;Establecido
1;FRANCISCO BOLOGNESI;5;CL05_PP_032;CAYMA TRADICIONAL;-16.37917832;-71.54574684;-1938636.331;2837510.772;Mobile;Establecido
1;FRANCISCO BOLOGNESI;5;CL05_PP_033;PLAZA DE CAYMA PUEBLO TRADICIONAL;-16.38147637;-71.54558276;-1938908.325;2837499.437;Mobile;Establecido
1;FRANCISCO BOLOGNESI;5;CL05_PP_034;LOSA DEPORTIVA EL ROSARIO;-16.38284525;-71.54152633;-1939120.146;2837941.565;Mobile;Establecido
1;FRANCISCO BOLOGNESI;5;CL05_PP_035;COLEGIO SAN FRANCISCO DE ASIS;-16.38152531;-71.53984866;-1938986.211;2838149.005;Mobile;Establecido
